ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"i5-4570","Intel Processor i5-4570","PO PO-4660 to OPEN. Due 95 UserName: account@drmem.com","Default","15/05/2025 13:00:46","0","0"
"DX8GDDR3-UF","IC on board Desktop Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 48 UserName: account@drmem.com","Default","15/05/2025 13:00:46","0","0"
"LX4GDDR3-UF","IC on board Laptop Memory Ram 4GB DDR3","PO PO-4660 to OPEN. Due 158 UserName: account@drmem.com","Default","15/05/2025 13:00:46","0","0"
"SX8GDDR3-U 4rx8","IC on board Server Memory Ram 8GB DDR3 4RX8","PO PO-4660 to OPEN. Due 3 UserName: account@drmem.com","Default","15/05/2025 13:00:46","0","0"
"i5-4460","Intel Processor i5-4460","PO PO-4660 to OPEN. Due 144 UserName: account@drmem.com","Default","15/05/2025 13:00:46","0","0"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","PO PO-4660 to OPEN. Due 4 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-2400","Intel Processor i5-2400","PO PO-4660 to OPEN. Due 100 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-4160T","Intel Processor i3-4160T","PO PO-4660 to OPEN. Due 6 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-3220T","i3-3220T CPU","PO PO-4660 to OPEN. Due 6 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-3350P","Intel Processor i5-3350P","PO PO-4660 to OPEN. Due 2 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR3E-U","Desktop Memory Ram 8GB DDR3 ECC","PO PO-4660 to OPEN. Due 254 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4460S","Intel Processor i5-4460S","PO PO-4660 to OPEN. Due 2 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX8GDDR3-UF","IC on board Laptop Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 27 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-3330","Intel Processor i5-3330","PO PO-4660 to OPEN. Due 28 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR3-U AFR/mfr","Server 8G DDR3 desktop AFR/MFR","PO PO-4660 to OPEN. Due 31 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"CPU FAULTY","CPU FAULTY","PO PO-4660 to OPEN. Due 1248 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I7-860","Intel Processor i7-860","PO PO-4660 to OPEN. Due 6 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","PO PO-4660 to OPEN. Due 28 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-3470S","Intel Processor i5-3470s","PO PO-4660 to OPEN. Due 2 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 539 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-3330S","Intel Processor i5-3330S","PO PO-4660 to OPEN. Due 1 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","PO PO-4660 to OPEN. Due 328 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4590s","Intel Processor i5-4590s","PO PO-4660 to OPEN. Due 29 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","PO PO-4660 to OPEN. Due 89 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","PO PO-4660 to OPEN. Due 3051 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX64GDDR4-UF 4RX4","IC on board Server Memory Ram 64GB DDR4 4RX4","PO PO-4660 to OPEN. Due 4 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-2400S","Intel Processor i5-2400S","PO PO-4660 to OPEN. Due 12 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-4590T","Intel Processor i5-4590T","PO PO-4660 to OPEN. Due 12 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-3550s","Intel Processor i5-3550s","PO PO-4660 to OPEN. Due 1 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR4-UF","IC on board Desktop Memory Ram 8GB DDR4","PO PO-4660 to OPEN. Due 60 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i7-2600","Intel Processor i7-2600","PO PO-4660 to OPEN. Due 19 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","-393.529639272727"
"i5-3570","Intel Processor i5-3570","PO PO-4660 to OPEN. Due 45 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX32GDDR3-U 4rx4","Server Memory Ram 32GB DDR3 4RX4","PO PO-4660 to OPEN. Due 78 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-4170T","Intel Processor i3-4170T","PO PO-4660 to OPEN. Due 1 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-4130T","Intel Processor i3-4130T","PO PO-4660 to OPEN. Due 3 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","PO PO-4660 to OPEN. Due 780 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4440","Intel Processor i5-4440","PO PO-4660 to OPEN. Due 12 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-3450","Intel Processor i5-3450","PO PO-4660 to OPEN. Due 3 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR4-U 2RX8","IC on board Server Memory Ram 16GB DDR4 2RX8","PO PO-4660 to OPEN. Due 23 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4690K","Intel Processor i5-4690K","PO PO-4660 to OPEN. Due 1 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U PQL","SX16GDDR3-U PQL","PO PO-4660 to OPEN. Due 127 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-4660 to OPEN. Due 1325 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-2120","i3-2120 CPU","PO PO-4660 to OPEN. Due 93 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 870 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4430","Intel Processor i5-4430","PO PO-4660 to OPEN. Due 7 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-4660 to OPEN. Due 656 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U QH0|QDE","SX16GDDR3-U QH0|QDE","PO PO-4660 to OPEN. Due 148 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR3-U","Server Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 1900 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-3240T","i3-3240T CPU","PO PO-4660 to OPEN. Due 8 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i7-3770","Intel Processor i7-3770","PO PO-4660 to OPEN. Due 63 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","-14"
"i3-4150","Intel Processor i3-4150","PO PO-4660 to OPEN. Due 12 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","PO PO-4660 to OPEN. Due 11 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U 4rx4","Server Memory Ram 16GB DDR3 4RX4","PO PO-4660 to OPEN. Due 6 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","-1.13686837721616E-13"
"i5-6500","Intel Processor i5-6500","PO PO-4660 to OPEN. Due 65 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX16GDDR4-U","Desktop Memory Ram 16GB DDR4","PO PO-4660 to OPEN. Due 252 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","PO PO-4660 to OPEN. Due 1054 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX4GDDR4-UF","IC on board Laptop Memory Ram 4GB DDR4","PO PO-4660 to OPEN. Due 51 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR3-U 1RX4","Server Memory Ram 8GB DDR3 1RX4","PO PO-4660 to OPEN. Due 130 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U BFR","Server 16G DDR3 desktop BFR","PO PO-4660 to OPEN. Due 43 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX4GDDR4-UF","IC on board Desktop Memory Ram 4GB DDR4","PO PO-4660 to OPEN. Due 44 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","PO PO-4660 to OPEN. Due 24 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX16GDDR4-UF","IC on board Laptop Memory Ram 16GB DDR4","PO PO-4660 to OPEN. Due 7 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","PO PO-4660 to OPEN. Due 261 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","PO PO-4660 to OPEN. Due 12 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR3-U 2RX8","IC on board Server Memory Ram 8GB DDR3 2RX8","PO PO-4660 to OPEN. Due 53 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I5-2300","Intel Processor i5-2300","PO PO-4660 to OPEN. Due 7 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-4570S","Intel Processor i5-4570S","PO PO-4660 to OPEN. Due 16 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"I3-3220","i3-3220 CPU","PO PO-4660 to OPEN. Due 31 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX8GDDR4-U 1RX4","IC on board Server Memory Ram 8GB DDR4 1RX4","PO PO-4660 to OPEN. Due 590 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-2500K","Intel Processor i5-2500K","PO PO-4660 to OPEN. Due 2 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-4130","Intel Processor i3-4130","PO PO-4660 to OPEN. Due 44 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i5-3450S","Intel Processor i5-3450s","PO PO-4660 to OPEN. Due 1 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"misc","misc","PO PO-4660 to OPEN. Due 27 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR4-U 1RX4","IC on board Server Memory Ram 16GB DDR4 1RX4","PO PO-4660 to OPEN. Due 19 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-6100","Intel Processor i3-6100","PO PO-4660 to OPEN. Due 51 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"i3-3240","i3-3240 CPU","PO PO-4660 to OPEN. Due 31 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"SX16GDDR3-U 4rx4","Server Memory Ram 16GB DDR3 4RX4","PO PO-4660 to OPEN. Due 146 UserName: account@drmem.com","Default","15/05/2025 13:00:47","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-4660 delivered 697 account@drmem.com","Default","15/05/2025 13:01:24","697","236.98"
"LX4GDDR3-UF","IC on board Laptop Memory Ram 4GB DDR3","PO PO-4660 delivered 158 account@drmem.com","Default","15/05/2025 13:01:24","158","26.86"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","PO PO-4660 delivered 2246 account@drmem.com","Default","15/05/2025 13:01:24","2246","943.32"
"DX4GDDR3-UF","IC on board Desktop Memory Ram 4GB DDR3","PO PO-4660 delivered 354 account@drmem.com","Default","15/05/2025 13:01:25","354","60.18"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","PO PO-4660 delivered 119 account@drmem.com","Default","15/05/2025 13:01:25","119","49.98"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","PO PO-4660 delivered 118 account@drmem.com","Default","15/05/2025 13:01:25","118","224.2"
"LX8GDDR3-UF","IC on board Laptop Memory Ram 8GB DDR3","PO PO-4660 delivered 27 account@drmem.com","Default","15/05/2025 13:01:25","27","11.34"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","PO PO-4660 delivered 331 account@drmem.com","Default","15/05/2025 13:01:25","331","628.9"
"DX8GDDR3-UF","IC on board Desktop Memory Ram 8GB DDR3","PO PO-4660 delivered 48 account@drmem.com","Default","15/05/2025 13:01:25","48","20.16"
"DX8GDDR3E-U","Desktop Memory Ram 8GB DDR3 ECC","PO PO-4660 delivered 254 account@drmem.com","Default","15/05/2025 13:01:25","254","213.36"
"SX4GDDR3-U 1rx8","IC on board Server Memory Ram 4GB DDR3 1RX8","PO PO-4660 delivered 52 account@drmem.com","Default","15/05/2025 13:01:25","52","21.84"
"SX8GDDR3-U","Server Memory Ram 8GB DDR3","PO PO-4660 delivered 1290 account@drmem.com","Default","15/05/2025 13:01:26","1290","1083.6"
"SX8GDDR3-U 1RX4","Server Memory Ram 8GB DDR3 1RX4","PO PO-4660 delivered 130 account@drmem.com","Default","15/05/2025 13:01:26","130","109.2"
"SX8GDDR3-U AFR/mfr","Server 8G DDR3 desktop AFR/MFR","PO PO-4660 delivered 31 account@drmem.com","Default","15/05/2025 13:01:26","31","26.04"
"SX8GDDR3-U 2RX8","IC on board Server Memory Ram 8GB DDR3 2RX8","PO PO-4660 delivered 53 account@drmem.com","Default","15/05/2025 13:01:26","53","55.65"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","PO PO-4660 delivered 143 account@drmem.com","Default","15/05/2025 13:01:26","143","180.18"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","PO PO-4660 delivered 89 account@drmem.com","Default","15/05/2025 13:01:27","89","169.1"
"SX16GDDR3-U BFR","Server 16G DDR3 desktop BFR","PO PO-4660 delivered 43 account@drmem.com","Default","15/05/2025 13:01:27","43","81.7"
"SX16GDDR3-U QH0|QDE","SX16GDDR3-U QH0|QDE","PO PO-4660 delivered 148 account@drmem.com","Default","15/05/2025 13:01:27","148","186.48"
"SX16GDDR3-U PQL","SX16GDDR3-U PQL","PO PO-4660 delivered 127 account@drmem.com","Default","15/05/2025 13:01:27","127","160.02"
"SX16GDDR3-U 4rx4","Server Memory Ram 16GB DDR3 4RX4","PO PO-4660 delivered 6 account@drmem.com","Default","15/05/2025 13:01:27","6","5.03999999999996"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","PO PO-4660 delivered 130 account@drmem.com","Default","15/05/2025 13:01:28","130","163.8"
"LX4GDDR4-UF","IC on board Laptop Memory Ram 4GB DDR4","PO PO-4660 delivered 51 account@drmem.com","Default","15/05/2025 13:01:28","51","21.42"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-4660 delivered 128 account@drmem.com","Default","15/05/2025 13:01:28","128","431.36"
"LX8GDDR4-UF","IC on board Laptop Memory Ram 8GB DDR4","PO PO-4660 delivered 63 account@drmem.com","Default","15/05/2025 13:01:28","63","52.9200000000001"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-4660 delivered 6 account@drmem.com","Default","15/05/2025 13:01:28","6","40.4400000000001"
"LX16GDDR4-UF","IC on board Laptop Memory Ram 16GB DDR4","PO PO-4660 delivered 7 account@drmem.com","Default","15/05/2025 13:01:29","7","11.8299999999999"
"DX4GDDR4-U","Desktop Memory Ram 4GB DDR4","PO PO-4660 delivered 83 account@drmem.com","Default","15/05/2025 13:01:29","83","104.58"
"DX4GDDR4-UF","IC on board Desktop Memory Ram 4GB DDR4","PO PO-4660 delivered 44 account@drmem.com","Default","15/05/2025 13:01:29","44","18.48"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","PO PO-4660 delivered 49 account@drmem.com","Default","15/05/2025 13:01:29","49","165.129999999999"
"DX8GDDR4-UF","IC on board Desktop Memory Ram 8GB DDR4","PO PO-4660 delivered 60 account@drmem.com","Default","15/05/2025 13:01:29","60","50.4000000000001"
"DX16GDDR4-U","Desktop Memory Ram 16GB DDR4","PO PO-4660 delivered 5 account@drmem.com","Default","15/05/2025 13:01:29","5","33.6999999999998"
"DX4GDDR4E-U","Desktop Memory Ram 4GB DDR3 ECC","PO PO-4660 delivered 64 account@drmem.com","Default","15/05/2025 13:01:30","64","53.76"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","PO PO-4660 delivered 24 account@drmem.com","Default","15/05/2025 13:01:30","24","50.64"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","PO PO-4660 delivered 11 account@drmem.com","Default","15/05/2025 13:01:30","11","55.6600000000001"
"SX4GDDR4-U 1RX8","IC on board Server Memory Ram 4GB DDR4 1RX8","PO PO-4660 delivered 30 account@drmem.com","Default","15/05/2025 13:01:30","30","25.2"
"SX8GDDR4-U 1RX4","IC on board Server Memory Ram 8GB DDR4 1RX4","PO PO-4660 delivered 590 account@drmem.com","Default","15/05/2025 13:01:31","590","997.1"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","PO PO-4660 delivered 28 account@drmem.com","Default","15/05/2025 13:01:31","28","59.08"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","PO PO-4660 delivered 12 account@drmem.com","Default","15/05/2025 13:01:31","12","25.32"
"SX16GDDR4-U 1RX4","IC on board Server Memory Ram 16GB DDR4 1RX4","PO PO-4660 delivered 19 account@drmem.com","Default","15/05/2025 13:01:31","19","72.01"
"SX16GDDR4-U 2RX8","IC on board Server Memory Ram 16GB DDR4 2RX8","PO PO-4660 delivered 23 account@drmem.com","Default","15/05/2025 13:01:31","23","116.38"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","PO PO-4660 delivered 79 account@drmem.com","Default","15/05/2025 13:01:32","79","233.05"
"SX16GDDR4-UF","IC on board Server Memory Ram 16GB DDR4 2RX4","PO PO-4660 delivered 20 account@drmem.com","Default","15/05/2025 13:01:32","20","16.8"
"SX32GDDR4-U","Server Memory Ram 32GB DDR4","PO PO-4660 delivered 54 account@drmem.com","Default","15/05/2025 13:01:32","54","477.9"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","PO PO-4660 delivered 4 account@drmem.com","Default","15/05/2025 13:01:32","4","10.12"
"SX64GDDR4-UF 4RX4","IC on board Server Memory Ram 64GB DDR4 4RX4","PO PO-4660 delivered 4 account@drmem.com","Default","15/05/2025 13:01:32","4","13.48"
"misc","misc","PO PO-4660 delivered 1 account@drmem.com","Default","15/05/2025 13:01:32","1","0"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","PO PO-4660 delivered 41 account@drmem.com","Default","15/05/2025 13:01:32","41","20.5"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","PO PO-4660 delivered 19 account@drmem.com","Default","15/05/2025 13:01:32","19","37.4299999999999"
"DX4GDDR4-U","Desktop Memory Ram 4GB DDR4","PO PO-4660 delivered 5 account@drmem.com","Default","15/05/2025 13:01:33","5","6.54999999999995"
"DX8GDDR4-U","Desktop Memory Ram 8GB DDR4","PO PO-4660 delivered 4 account@drmem.com","Default","15/05/2025 13:01:33","4","14"
"DX16GDDR4-U","Desktop Memory Ram 16GB DDR4","PO PO-4660 delivered 2 account@drmem.com","Default","15/05/2025 13:01:33","2","14"
"SX8GDDR3-U","Server Memory Ram 8GB DDR3","PO PO-4660 delivered 310 account@drmem.com","Default","15/05/2025 13:01:33","310","269.7"
"SX8GDDR3-U 4rx8","IC on board Server Memory Ram 8GB DDR3 4RX8","PO PO-4660 delivered 3 account@drmem.com","Default","15/05/2025 13:01:33","3","3.27000000000001"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","PO PO-4660 delivered 3 account@drmem.com","Default","15/05/2025 13:01:33","3","3.92999999999995"
