SKU,Location,StockLevel,StockValue,DateTime,ChangeSource,Note
HA3500-90,Default,0.0,0.0,2025-05-16 12:20:43,"PO PO-4744, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA3500-LH,Default,0.0,0.0,2025-05-16 12:20:43,"PO PO-4744, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA3500-UF,Default,0.0,0.0,2025-05-16 12:20:43,"PO PO-4744, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA380-70,Default,0.0,0.0,2025-05-16 12:20:43,"PO PO-4744, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA380-UF,Default,0.0,0.0,2025-05-16 12:20:43,"PO PO-4744, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA3250,Default,1.0,0.336078000000043,2025-05-16 12:21:11,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3320,Default,4.0,1.67664400000001,2025-05-16 12:21:12,PO PO-4744 delivered 4 muhammad@drmem.com,PO Operation
HA3160,Default,9.0,2.160576,2025-05-16 12:21:19,PO PO-4744 delivered 9 muhammad@drmem.com,PO Operation
HA3500,Default,4.0,6.01004799999998,2025-05-16 12:21:26,PO PO-4744 delivered 4 muhammad@drmem.com,PO Operation
HA31TB,Default,1.0,10.0423660000001,2025-05-16 12:21:28,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA33TB,Default,2.0,26.1449239999999,2025-05-16 12:21:31,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA34TB,Default,12.0,191.379756,2025-05-16 12:21:35,PO PO-4744 delivered 12 muhammad@drmem.com,PO Operation
HA32TB,Default,7.0,87.3173699999998,2025-05-16 12:21:49,PO PO-4744 delivered 7 muhammad@drmem.com,PO Operation
HA3250SE,Default,2.0,0.603532,2025-05-16 12:21:50,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA380SE,Default,9.0,3.040281,2025-05-16 12:21:56,PO PO-4744 delivered 9 muhammad@drmem.com,PO Operation
HA3500SE,Default,9.0,13.522599,2025-05-16 12:21:58,PO PO-4744 delivered 9 muhammad@drmem.com,PO Operation
HA31TBSE,Default,4.0,40.1694639999987,2025-05-16 12:22:05,PO PO-4744 delivered 4 muhammad@drmem.com,PO Operation
HA32TBSE,Default,1.0,12.473911,2025-05-16 12:22:08,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3500WD,Default,3.0,4.50753299999997,2025-05-16 12:22:20,PO PO-4744 delivered 3 muhammad@drmem.com,PO Operation
HA31TBWD,Default,3.0,30.1270980000008,2025-05-16 12:22:21,PO PO-4744 delivered 3 muhammad@drmem.com,PO Operation
HA32TBWD,Default,3.0,37.4217330000001,2025-05-16 12:22:27,PO PO-4744 delivered 3 muhammad@drmem.com,PO Operation
HX1.92TSSDSATA3-U,Default,3.0,0.0,2025-05-16 12:22:33,PO PO-4744 delivered 3 muhammad@drmem.com,PO Operation
HX1.92TSSDSATA3-UF,Default,1.0,0.673968,2025-05-16 12:22:38,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HX512GSSDSATA3-U-70,Default,1.0,6.0,2025-05-16 12:22:41,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2320,Default,1.0,0.0,2025-05-16 12:23:53,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2250-9,Default,1.0,0.335836,2025-05-16 12:23:55,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA31TBSE,Default,5.0,50.2118300000002,2025-05-16 12:24:00,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2500-9,Default,2.0,4.74228399999993,2025-05-16 12:24:06,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA21TB-9SE,Default,1.0,9.617412,2025-05-16 12:24:17,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2320-9-90,Default,1.0,0.1,2025-05-16 12:24:22,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2500-9-90,Default,2.0,1.666668,2025-05-16 12:24:26,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA21TB-9-UF,Default,1.0,0.016667,2025-05-16 12:24:50,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA2500-15,Default,1.0,1.247639,2025-05-16 12:24:52,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3250-90,Default,1.0,0.0,2025-05-16 12:25:02,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA380-90,Default,2.0,0.0,2025-05-16 12:25:05,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA3750-90,Default,1.0,0.0,2025-05-16 12:25:11,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3160-90,Default,2.0,0.2,2025-05-16 12:25:21,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA32TB-90,Default,2.0,12.628288000000003,2025-05-16 12:25:31,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA3500-90,Default,2.0,1.144182,2025-05-16 12:25:32,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA3500-80,Default,2.0,0.828572,2025-05-16 12:25:53,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
HA32TB-80,Default,1.0,8.88384600000001,2025-05-16 12:25:55,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3160-80,Default,1.0,0.0,2025-05-16 12:26:20,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA380-70,Default,1.0,0.0,2025-05-16 12:26:23,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3500-LH,Default,1.0,0.1,2025-05-16 12:26:34,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA3500-UF,Default,1.0,0.0,2025-05-16 12:26:38,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA33TB-UF,Default,1.0,0.0,2025-05-16 12:26:56,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA32TB-UF,Default,8.0,8.881784197001249e-16,2025-05-16 12:26:58,PO PO-4744 delivered 8 muhammad@drmem.com,PO Operation
HA3160-UF,Default,5.0,0.0,2025-05-16 12:27:09,PO PO-4744 delivered 5 muhammad@drmem.com,PO Operation
HA31TB-UF,Default,1.0,0.0,2025-05-16 12:27:16,PO PO-4744 delivered 1 muhammad@drmem.com,PO Operation
HA380-UF,Default,3.0,0.0,2025-05-16 12:27:27,PO PO-4744 delivered 3 muhammad@drmem.com,PO Operation
HA380,Default,2.0,0.341135999999999,2025-05-16 12:27:34,PO PO-4744 delivered 2 muhammad@drmem.com,PO Operation
DX4GDDR4-U,Default,0.0,-1.5,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
DX4GDDR4-UF,Default,44.0,20.48,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
DX8GDDR4-U,Default,0.0,-6.00000000001637,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX16GDDR4-U,Default,0.0,-6.0,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX16GDDR4-UF,Default,9.0,14.8299999999999,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX4GDDR4-U,Default,0.0,-3.74999999999977,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX4GDDR4-UF,Default,55.0,23.42,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX8GDDR4-U,Default,0.0,-47.9999999999982,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
LX8GDDR4-UF,Default,0.0,8.0,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX16GDDR4-U,Default,0.0,-19.5000000000018,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX16GDDR4-UF,Default,25.0,21.8,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX32GDDR4-U,Default,0.0,-128.0,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX32GDDR4-U 4RX4,Default,0.0,-10.5,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX32GDDR4-UF,Default,0.0,7.49999999999989,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX64GDDR4-U,Default,0.0,-2.0,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX64GDDR4-U 4RX4,Default,0.0,-8.0,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX8GDDR4-U 1RX4,Default,0.0,0.5,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
SX8GDDR4-U 1Rx8,Default,28.0,67.08,2025-05-16 12:27:47,"PO PO-4730-2 modified, unitcost readjusted UserName: account@drmem.com",PO Operation
HA33TB,Default,8.0,104.1449239999999,2025-05-16 12:30:42,PO PO-4740 delivered 6 muhammad@drmem.com,PO Operation
HA32TB,Default,12.0,142.3173699999998,2025-05-16 12:30:58,PO PO-4740 delivered 5 muhammad@drmem.com,PO Operation
HA31TB,Default,10.0,82.0423660000001,2025-05-16 12:31:12,PO PO-4740 delivered 9 muhammad@drmem.com,PO Operation
HA31.5TB,Default,1.0,8.5,2025-05-16 12:31:21,PO PO-4740 delivered 1 muhammad@drmem.com,PO Operation
HA312TB,Default,1.0,50.0,2025-05-16 12:31:34,PO PO-4740 delivered 1 muhammad@drmem.com,PO Operation
HX525GSSDSATA3-U,Default,1.0,13.0,2025-05-16 12:32:34,PO PO-4740 delivered 1 muhammad@drmem.com,PO Operation
HX512GSSDSATA3-U,Default,44.0,528.0,2025-05-16 12:32:51,PO PO-4740 delivered 44 muhammad@drmem.com,PO Operation
HX500GSSDSATA3-U,Default,23.0,264.5,2025-05-16 12:33:24,PO PO-4740 delivered 23 muhammad@drmem.com,PO Operation
HX400GSSDSATA3-U,Default,6.0,54.0,2025-05-16 12:33:37,PO PO-4740 delivered 6 muhammad@drmem.com,PO Operation
HA21TB-9,Default,3.0,33.0,2025-05-16 12:34:10,PO PO-4740 delivered 3 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-U,Default,10.0,25.0,2025-05-16 12:34:53,PO PO-4740 delivered 10 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-BM-U,Default,0.0,0.0,2025-05-16 12:36:22,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX128GSSDM2PCIE-U-70,Default,0.0,0.0,2025-05-16 12:36:22,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX128GSSDM2PCIE-U-80,Default,0.0,0.0,2025-05-16 12:36:22,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX128GSSDM2PCIE-U-LH,Default,0.0,-8.881784197001249e-16,2025-05-16 12:36:22,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX128GSSDM2PCIE-U-80,Default,18.0,21.6,2025-05-16 12:36:40,PO PO-4740 delivered 18 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-U-70,Default,6.0,4.898928,2025-05-16 12:36:43,PO PO-4740 delivered 6 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-U-LH,Default,7.0,16.128,2025-05-16 12:37:03,PO PO-4740 delivered 7 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-BM-U,Default,9.0,11.25,2025-05-16 12:37:05,PO PO-4740 delivered 9 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-U,Default,127.0,955.5,2025-05-16 12:37:36,PO PO-4740 delivered 147 muhammad@drmem.com,PO Operation
HX128GSSDM2PCIE-U-70,Default,6.0,4.8989280000000015,2025-05-16 12:39:38,PO PO-4740 purchase item line update UserName: muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-BM-U,Default,0.0,0.0,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-U,Default,127.0,955.5,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-U-70,Default,0.0,0.0,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-U-80,Default,0.0,0.0,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-U-LH,Default,0.0,0.0,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-UF,Default,0.0,-1.13686837721616e-13,2025-05-16 12:39:38,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX256GSSDM2PCIE-U-80,Default,0.0,0.0,2025-05-16 12:40:05,PO PO-4740 purchase item line update UserName: muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-U,Default,161.0,1210.5,2025-05-16 12:40:25,PO PO-4740 delivered 34 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-U-80,Default,89.0,499.153296,2025-05-16 12:40:27,PO PO-4740 delivered 89 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-U-70,Default,34.0,102.606492,2025-05-16 12:40:33,PO PO-4740 delivered 34 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-U-LH,Default,15.0,38.08368,2025-05-16 12:40:38,PO PO-4740 delivered 15 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-UF,Default,61.0,66.62066199999978,2025-05-16 12:40:45,PO PO-4740 delivered 61 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-BM-U,Default,16.0,80.094992,2025-05-16 12:40:50,PO PO-4740 delivered 16 muhammad@drmem.com,PO Operation
HX480GSSDM2-U,Default,39.0,429.0,2025-05-16 12:43:18,PO PO-4740 delivered 39 muhammad@drmem.com,PO Operation
HX512GSSDM2PCIE-U,Default,27.0,324.0,2025-05-16 12:44:45,PO PO-4740 delivered 27 muhammad@drmem.com,PO Operation
HX256GSSDM2PCIE-BM-U,Default,16.0,80.09499200000006,2025-05-16 12:45:53,PO PO-4740 purchase item line update UserName: muhammad@drmem.com,PO Operation
HX512GSSDM2PCIE-U-80,Default,0.0,0.0,2025-05-16 12:45:53,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX512GSSDM2PCIE-UF,Default,0.0,0.0,2025-05-16 12:45:53,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA32TB-90,Default,2.0,12.628286000000008,2025-05-16 12:46:01,"PO PO-4744 modified, unitcost readjusted UserName: pybillchan@gmail.com",PO Operation
SCRAP-CPU,Default,0.0,-5.39932099999987,2025-05-16 12:46:01,"PO PO-4744, new item added to PO UserName: pybillchan@gmail.com",PO Operation
HX240GSSDM2-U,Default,17.0,106.25,2025-05-16 12:46:18,PO PO-4740 delivered 17 muhammad@drmem.com,PO Operation
HX500GSSDM2-U,Default,7.0,80.5,2025-05-16 12:46:42,PO PO-4740 delivered 7 muhammad@drmem.com,PO Operation
5810-SPEC6,Default,-1.0,0.0,2025-05-16 12:46:54,Order 580300 ref: 09-13084-75685,Standard Operation - PP: 0.00
SCRAP-CPU,Default,7.0,29.60067900000013,2025-05-16 12:47:04,PO PO-4744 delivered 7 pybillchan@gmail.com,PO Operation
HX500GSSDM2PCIE-U,Default,2.0,23.0,2025-05-16 12:47:30,PO PO-4740 delivered 2 muhammad@drmem.com,PO Operation
HX240GSSDM2-U-80,Default,0.0,0.0,2025-05-16 12:48:42,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX500GSSDM2-U-80,Default,0.0,0.0,2025-05-16 12:48:42,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HX512GSSDM2PCIE-UF,Default,18.0,46.08,2025-05-16 12:57:01,PO PO-4740 delivered 18 muhammad@drmem.com,PO Operation
HX240GSSDM2-U-80,Default,3.0,14.4,2025-05-16 12:57:04,PO PO-4740 delivered 3 muhammad@drmem.com,PO Operation
HX500GSSDM2-U-80,Default,1.0,0.0,2025-05-16 12:58:12,PO PO-4740 delivered 1 muhammad@drmem.com,PO Operation
HX512GSSDM2PCIE-U-80,Default,4.0,40.0,2025-05-16 12:58:18,PO PO-4740 delivered 4 muhammad@drmem.com,PO Operation
L510C14D16R512S 5410,Default,-1.0,0.0,2025-05-16 13:02:59,Order 580168 ref: 206-5826770-3252364,Standard Operation - PP: 0.00
L510C14D16R512S 840G7,Default,-1.0,0.0,2025-05-16 13:02:59,Order 580186 ref: 26-13057-29146,Standard Operation - PP: 0.00
L58C13D16R512S 830G5-B,Default,-1.0,0.0,2025-05-16 13:02:59,Order 580189 ref: 026-6131060-4717924,Standard Operation - PP: 0.00
L58C13D16R512S 830G6,Default,31.0,0.0,2025-05-16 13:02:59,Order 580204 ref: 205-1492761-9679528,Standard Operation - PP: 0.00
L58C14D16R256S 840g6-C,Default,-1.0,0.0,2025-05-16 13:02:59,Order 580172 ref: BM-51672727,Standard Operation - PP: 0.00
L58C14D16R256S 5400-C,Default,-1.0,0.0,2025-05-16 13:03:00,Order 580169 ref: BM-51671502,Standard Operation - PP: 0.00
L58C14D16R256S 840G6-B,Default,1.0,90.0,2025-05-16 13:03:00,Order 580165 ref: BM-51670592,Standard Operation - PP: 90.00
L58C14D16R256S 840G6-B,Default,0.0,0.0,2025-05-16 13:03:00,Order 580173 ref: BM-51673273,Standard Operation - PP: 90.00
HA31TBSE,Default,5.0,50.2118300000002,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA31TBWD,Default,3.0,30.1270980000008,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA32TBSE,Default,1.0,12.473911,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA32TBWD,Default,3.0,37.4217330000001,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA33TBSE,Default,0.0,0.0,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA33TBWD,Default,0.0,0.0,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA34TBSE,Default,0.0,0.0,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA34TBWD,Default,0.0,0.0,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA3500SE,Default,9.0,13.522599,2025-05-16 13:05:59,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
Monitors-Low,Default,0.0,2.27373675443232e-13,2025-05-16 13:07:04,PO PO-4755 to OPEN. Due 264 UserName: umarhussain1996@icloud.com,PO Operation
misc,Default,2.0,0.0,2025-05-16 13:07:04,PO PO-4755 to OPEN. Due 13 UserName: umarhussain1996@icloud.com,PO Operation
Monitors-Low,Default,264.0,132.00000000000023,2025-05-16 13:07:08,PO PO-4755 delivered 264 umarhussain1996@icloud.com,PO Operation
Monitors-Low,Default,-1675.0,-837.5000000000015,2025-05-16 13:07:46,Order 580144 ref: D1405251106,Standard Operation - PP: 0.50
Monitors-Mid,Default,-722.0,0.0,2025-05-16 13:07:46,Order 580144 ref: D1405251106,Standard Operation - PP: 0.00
Scrap-Desktop-Keyboard,Default,-2194.0,0.0,2025-05-16 13:07:46,Order 580144 ref: D1405251106,Standard Operation - PP: 0.00
Scrap-Printer,Default,-2234.0,0.0,2025-05-16 13:07:46,Order 580144 ref: D1405251106,Standard Operation - PP: 0.00
HA31TB-70,Default,-17.0,0.0,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA31TB-80,Default,0.0,0.0,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA31TB-90,Default,-139.0,-642.1800000000009,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA31TB-UF,Default,1.0,0.0,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA32TB-90,Default,2.0,12.628286000000008,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA34TB-UF,Default,0.0,2.2204460492503099e-16,2025-05-16 13:08:37,"PO PO-4740, new item added to PO UserName: muhammad@drmem.com",PO Operation
HA31TBWD,Default,48.0,435.1270980000008,2025-05-16 13:09:00,PO PO-4740 delivered 45 muhammad@drmem.com,PO Operation
HA32TBWD,Default,20.0,156.4217330000001,2025-05-16 13:09:03,PO PO-4740 delivered 17 muhammad@drmem.com,PO Operation
