ItemNumber,Location,FinalStockLevel,FinalStockValue,PurchasePrice
L712C16D16R512S P16,Default,0.0,0.0,100.0
L712C16D16R512S P16-B,Default,0.0,0.0,100.0
L712C16D16R512S P16-C,Default,0.0,0.0,100.0
L712C16D16R512S P16-D,Default,0.0,0.0,0.0
L712C16D16R512S P16-E,Default,0.0,0.0,0.0
L712C16D16R512S P16-UF,Default,0.0,0.0,0.0
L712C16D16R512S P16-Ungraded,Default,0.0,0.0,100.0
L712C16DFB,Default,0.0,0.0,0.0
L712C16DFD,Default,0.0,0.0,0.0
L712C16DFK,Default,0.0,0.0,0.0
L712C16DFL,Default,0.0,0.0,0.0
L712C17D,Default,0.0,0.0,0.0
L712C17DFB,Default,0.0,0.0,0.0
L712C17DFD,Default,0.0,0.0,0.0
L712C17DFK,Default,0.0,0.0,0.0
L712C17DFL,Default,0.0,0.0,0.0
L712C18D,Default,0.0,0.0,0.0
L712C18DFB,Default,0.0,0.0,0.0
L712C18DFD,Default,0.0,0.0,0.0
L712C18DFK,Default,0.0,0.0,0.0
L712C18DFL,Default,0.0,0.0,0.0
L712C19D,Default,0.0,0.0,0.0
L712C19DFB,Default,0.0,0.0,0.0
L712C19DFD,Default,0.0,0.0,0.0
L712C19DFK,Default,0.0,0.0,0.0
L712C19DFL,Default,0.0,0.0,0.0
L712C20D,Default,0.0,0.0,0.0
L712C20DFB,Default,0.0,0.0,0.0
L712C20DFD,Default,0.0,0.0,0.0
L712C20DFK,Default,0.0,0.0,0.0
L712C20DFL,Default,0.0,0.0,0.0
L713C12D,Default,0.0,0.0,0.0
L713C12DFB,Default,0.0,0.0,0.0
L713C12DFD,Default,0.0,0.0,0.0
L713C12DFK,Default,0.0,0.0,0.0
L713C12DFL,Default,0.0,0.0,0.0
L713C13D,Default,0.0,0.0,0.0
L713C13DFB,Default,0.0,0.0,0.0
L713C13DFD,Default,0.0,0.0,0.0
L713C13DFK,Default,0.0,0.0,0.0
L713C13DFL,Default,0.0,0.0,0.0
L713C14D,Default,0.0,0.0,0.0
L713C14DFB,Default,0.0,0.0,0.0
L713C14DFD,Default,0.0,0.0,0.0
L713C14DFK,Default,0.0,0.0,0.0
L713C14DFL,Default,0.0,0.0,0.0
L713C15D,Default,0.0,0.0,0.0
L713C15DFB,Default,0.0,0.0,0.0
L713C15DFD,Default,0.0,0.0,0.0
L713C15DFK,Default,0.0,0.0,0.0
L713C15DFL,Default,0.0,0.0,0.0
L713C16D,Default,0.0,0.0,0.0
L713C16DFB,Default,0.0,0.0,0.0
L713C16DFD,Default,0.0,0.0,0.0
L713C16DFK,Default,0.0,0.0,0.0
L713C16DFL,Default,0.0,0.0,0.0
L713C17D,Default,0.0,0.0,0.0
L713C17DFB,Default,0.0,0.0,0.0
L713C17DFD,Default,0.0,0.0,0.0
L713C17DFK,Default,0.0,0.0,0.0
L713C17DFL,Default,0.0,0.0,0.0
L713C18D,Default,0.0,0.0,0.0
L713C18DFB,Default,0.0,0.0,0.0
L713C18DFD,Default,0.0,0.0,0.0
L713C18DFK,Default,0.0,0.0,0.0
L713C18DFL,Default,0.0,0.0,0.0
L713C19D,Default,0.0,0.0,0.0
L713C19DFB,Default,0.0,0.0,0.0
L713C19DFD,Default,0.0,0.0,0.0
L713C19DFK,Default,0.0,0.0,0.0
L713C19DFL,Default,0.0,0.0,0.0
L713C20D,Default,0.0,0.0,0.0
L713C20DFB,Default,0.0,0.0,0.0
L713C20DFD,Default,0.0,0.0,0.0
L713C20DFK,Default,0.0,0.0,0.0
L713C20DFL,Default,0.0,0.0,0.0
L71C12D,Default,0.0,0.0,0.0
L71C12DFB,Default,0.0,0.0,0.0
L71C12DFD,Default,0.0,0.0,0.0
L71C12DFK,Default,0.0,0.0,0.0
L71C12DFL,Default,0.0,0.0,0.0
L71C13D,Default,0.0,0.0,0.0
L71C13DFB,Default,0.0,0.0,0.0
L71C13DFD,Default,0.0,0.0,0.0
L71C13DFK,Default,0.0,0.0,0.0
L71C13DFL,Default,0.0,0.0,0.0
L71C14D,Default,0.0,0.0,0.0
L71C14DFB,Default,0.0,0.0,0.0
L71C14DFD,Default,0.0,0.0,0.0
L71C14DFK,Default,0.0,0.0,0.0
L71C14DFL,Default,0.0,0.0,0.0
L71C15D,Default,0.0,0.0,0.0
L71C15D500G4G MACBOOK A1286,Default,0.0,0.0,0.0
L71C15DFB,Default,0.0,0.0,0.0
L71C15DFD,Default,0.0,0.0,0.0
L71C15DFK,Default,0.0,0.0,0.0
L71C15DFL,Default,0.0,0.0,0.0
L71C16D,Default,0.0,0.0,0.0
L71C16DFB,Default,0.0,0.0,0.0
L71C16DFD,Default,0.0,0.0,0.0
L71C16DFK,Default,0.0,0.0,0.0
L71C16DFL,Default,0.0,0.0,0.0
L71C17D,Default,0.0,0.0,0.0
L71C17DFB,Default,0.0,0.0,0.0
L71C17DFD,Default,0.0,0.0,0.0
L71C17DFK,Default,0.0,0.0,0.0
L71C17DFL,Default,0.0,0.0,0.0
L71C18D,Default,0.0,0.0,0.0
L71C18DFB,Default,0.0,0.0,0.0
L71C18DFD,Default,0.0,0.0,0.0
L71C18DFK,Default,0.0,0.0,0.0
L71C18DFL,Default,0.0,0.0,0.0
L71C19D,Default,0.0,0.0,0.0
L71C19DFB,Default,0.0,0.0,0.0
L71C19DFD,Default,0.0,0.0,0.0
L71C19DFK,Default,0.0,0.0,0.0
L71C19DFL,Default,0.0,0.0,0.0
L71C20D,Default,0.0,0.0,0.0
L71C20DFB,Default,0.0,0.0,0.0
L71C20DFD,Default,0.0,0.0,0.0
L71C20DFK,Default,0.0,0.0,0.0
L71C20DFL,Default,0.0,0.0,0.0
L72C12D,Default,0.0,0.0,0.0
L72C12DFB,Default,0.0,0.0,0.0
L72C12DFD,Default,0.0,0.0,0.0
L72C12DFK,Default,0.0,0.0,0.0
L72C12DFL,Default,0.0,0.0,0.0
L72C12DLENO,Default,0.0,0.0,0.0
L72C13D,Default,0.0,0.0,0.0
L72C13DFB,Default,0.0,0.0,0.0
L72C13DFD,Default,0.0,0.0,0.0
L72C13DFK,Default,0.0,0.0,0.0
L72C13DFL,Default,0.0,0.0,0.0
L72C13DSONY,Default,0.0,0.0,0.0
L72C14D,Default,0.0,0.0,0.0
L72C14DFB,Default,0.0,0.0,0.0
L72C14DFD,Default,0.0,0.0,0.0
L72C14DFK,Default,0.0,0.0,0.0
L72C14DFL,Default,0.0,0.0,0.0
L72C15D,Default,0.0,0.0,0.0
L72C15DFB,Default,0.0,0.0,0.0
L72C15DFD,Default,0.0,0.0,0.0
L72C15DFK,Default,0.0,0.0,0.0
L72C15DFL,Default,0.0,0.0,0.0
L72C15DLENO,Default,0.0,0.0,0.0
L72C16D,Default,0.0,0.0,0.0
L72C16DFB,Default,0.0,0.0,0.0
L72C16DFD,Default,0.0,0.0,0.0
L72C16DFK,Default,0.0,0.0,0.0
L72C16DFL,Default,0.0,0.0,0.0
L72C17D,Default,0.0,0.0,0.0
L72C17DFB,Default,0.0,0.0,0.0
L72C17DFD,Default,0.0,0.0,0.0
L72C17DFK,Default,0.0,0.0,0.0
L72C17DFL,Default,0.0,0.0,0.0
L72C18D,Default,0.0,0.0,0.0
L72C18DFB,Default,0.0,0.0,0.0
L72C18DFD,Default,0.0,0.0,0.0
L72C18DFK,Default,0.0,0.0,0.0
L72C18DFL,Default,0.0,0.0,0.0
L72C19D,Default,0.0,0.0,0.0
L72C19DFB,Default,0.0,0.0,0.0
L72C19DFD,Default,0.0,0.0,0.0
L72C19DFK,Default,0.0,0.0,0.0
L72C19DFL,Default,0.0,0.0,0.0
L72C20D,Default,0.0,0.0,0.0
L72C20DFB,Default,0.0,0.0,0.0
L72C20DFD,Default,0.0,0.0,0.0
L72C20DFK,Default,0.0,0.0,0.0
L72C20DFL,Default,0.0,0.0,0.0
L73C11D250G8G MacBook A1465,Default,0.0,0.0,35.58
L73C12D,Default,0.0,0.0,0.0
L73C12D128G8G LATITUDE E6230,Default,0.0,0.0,12.45
L73C12D180G8G LATITUDE E6230,Default,0.0,0.0,12.45
L73C12D480G8G LATITUDE E6230,Default,0.0,0.0,12.45
L73C12DFB,Default,0.0,0.0,0.0
L73C12DFD,Default,0.0,0.0,0.0
L73C12DFK,Default,0.0,0.0,0.0
L73C12DFL,Default,0.0,0.0,0.0
L73C12DHP,Default,0.0,0.0,0.0
L73C12DLENO,Default,0.0,0.0,0.0
L73C13D,Default,0.0,0.0,0.0
L73C13DDELL,Default,0.0,0.0,0.0
L73C13DFB,Default,0.0,0.0,0.0
L73C13DFD,Default,0.0,0.0,0.0
L73C13DFK,Default,0.0,0.0,0.0
L73C13DFL,Default,0.0,0.0,0.0
L73C13DHP,Default,0.0,0.0,0.0
L73C13DLENO,Default,0.0,0.0,0.0
L73C13DSONY,Default,0.0,0.0,0.0
L73C13DTOSH,Default,0.0,0.0,0.0
L73C14D,Default,0.0,0.0,0.0
L73C14D128G8G T430S,Default,0.0,0.0,12.45
L73C14D500G4G T430,Default,0.0,0.0,21.18
L73C14DDELL,Default,0.0,0.0,0.0
L73C14DFB,Default,0.0,0.0,0.0
L73C14DFD,Default,0.0,0.0,0.0
L73C14DFK,Default,0.0,0.0,0.0
L73C14DFL,Default,0.0,0.0,0.0
L73C14DHP,Default,0.0,0.0,0.0
L73C14DSONY,Default,0.0,0.0,0.0
L73C15D,Default,0.0,0.0,0.0
L73C15DDELL,Default,0.0,0.0,0.0
L73C15DFB,Default,0.0,0.0,0.0
L73C15DFD,Default,0.0,0.0,0.0
L73C15DFK,Default,0.0,0.0,0.0
L73C15DFL,Default,0.0,0.0,0.0
L73C15DLENO,Default,0.0,0.0,0.0
L73C16D,Default,0.0,0.0,0.0
L73C16DFB,Default,0.0,0.0,0.0
L73C16DFD,Default,0.0,0.0,0.0
L73C16DFK,Default,0.0,0.0,0.0
L73C16DFL,Default,0.0,0.0,0.0
L73C17D,Default,0.0,0.0,0.0
L73C17DASUS,Default,0.0,0.0,0.0
L73C17DFB,Default,0.0,0.0,0.0
L73C17DFD,Default,0.0,0.0,0.0
L73C17DFK,Default,0.0,0.0,0.0
L73C17DFL,Default,0.0,0.0,0.0
L73C18D,Default,0.0,0.0,0.0
L73C18DFB,Default,0.0,0.0,0.0
L73C18DFD,Default,0.0,0.0,0.0
L73C18DFK,Default,0.0,0.0,0.0
L73C18DFL,Default,0.0,0.0,0.0
L73C19D,Default,0.0,0.0,0.0
L73C19DFB,Default,0.0,0.0,0.0
L73C19DFD,Default,0.0,0.0,0.0
L73C19DFK,Default,0.0,0.0,0.0
L73C19DFL,Default,0.0,0.0,0.0
L73C20D,Default,0.0,0.0,0.0
L73C20DFB,Default,0.0,0.0,0.0
L73C20DFD,Default,0.0,0.0,0.0
L73C20DFK,Default,0.0,0.0,0.0
L73C20DFL,Default,0.0,0.0,0.0
L74C12D,Default,0.0,0.0,0.0
L74C12D256G16G LATITUDE E7240,Default,0.0,0.0,12.45
L74C12D256G8G X240,Default,0.0,0.0,12.45
L74C12DDELL,Default,0.0,0.0,0.0
L74C12DFB,Default,0.0,0.0,0.0
L74C12DFBHP,Default,0.0,0.0,0.0
L74C12DFD,Default,0.0,0.0,0.0
L74C12DFK,Default,0.0,0.0,0.0
L74C12DFL,Default,0.0,0.0,0.0
L74C12DHP,Default,0.0,0.0,0.0
L74C13D,Default,0.0,0.0,0.0
L74C13DCLON,Default,0.0,0.0,0.0
L74C13DFB,Default,0.0,0.0,0.0
L74C13DFD,Default,0.0,0.0,0.0
L74C13DFK,Default,0.0,0.0,0.0
L74C13DFL,Default,0.0,0.0,0.0
L74C13DHP,Default,0.0,0.0,0.0
L74C13DUNKN,Default,0.0,0.0,0.0
L74C14D,Default,0.0,0.0,0.0
L74C14D256G8G X1 CARBON,Default,0.0,0.0,12.45
L74C14DCLON,Default,0.0,0.0,0.0
L74C14DFB,Default,0.0,0.0,0.0
L74C14DFD,Default,0.0,0.0,0.0
L74C14DFK,Default,0.0,0.0,0.0
L74C14DFL,Default,0.0,0.0,0.0
L74C14DLENO,Default,0.0,0.0,0.0
L74C15D,Default,0.0,0.0,0.0
L74C15D180G8G THINKPAD W540,Default,0.0,0.0,12.45
L74C15D180G8G W541,Default,0.0,0.0,12.45
L74C15D256G16G PRECISION M4800,Default,0.0,0.0,12.45
L74C15D500G16G MACBOOK A1398,Default,0.0,0.0,44.48
L74C15D512G8G THINKPAD W540,Default,0.0,0.0,12.45
L74C15DASUS,Default,0.0,0.0,0.0
L74C15DDELL,Default,0.0,0.0,0.0
L74C15DFB,Default,0.0,0.0,0.0
L74C15DFD,Default,0.0,0.0,0.0
L74C15DFK,Default,0.0,0.0,0.0
L74C15DFL,Default,0.0,0.0,0.0
L74C15DTOSH,Default,0.0,0.0,0.0
L74C16D,Default,0.0,0.0,0.0
L74C16DFB,Default,0.0,0.0,0.0
L74C16DFD,Default,0.0,0.0,0.0
L74C16DFK,Default,0.0,0.0,0.0
L74C16DFL,Default,0.0,0.0,0.0
L74C17D,Default,0.0,0.0,0.0
L74C17D0G16G 6800,Default,0.0,0.0,0.0
L74C17DASUS,Default,0.0,0.0,0.0
L74C17DCLON,Default,0.0,0.0,0.0
L74C17DFB,Default,0.0,0.0,0.0
L74C17DFD,Default,0.0,0.0,0.0
L74C17DFK,Default,0.0,0.0,0.0
L74C17DFL,Default,0.0,0.0,0.0
L74C18D,Default,0.0,0.0,0.0
L74C18DFB,Default,0.0,0.0,0.0
L74C18DFD,Default,0.0,0.0,0.0
L74C18DFK,Default,0.0,0.0,0.0
L74C18DFL,Default,0.0,0.0,0.0
L74C19D,Default,0.0,0.0,0.0
L74C19DFB,Default,0.0,0.0,0.0
L74C19DFD,Default,0.0,0.0,0.0
L74C19DFK,Default,0.0,0.0,0.0
L74C19DFL,Default,0.0,0.0,0.0
L74C20D,Default,0.0,0.0,0.0
L74C20DFB,Default,0.0,0.0,0.0
L74C20DFD,Default,0.0,0.0,0.0
L74C20DFK,Default,0.0,0.0,0.0
L74C20DFL,Default,0.0,0.0,0.0
L75C11D256G8G REVOLVE 810 G3,Default,0.0,0.0,0.0
L75C11DHP,Default,0.0,0.0,0.0
L75C12D,Default,0.0,0.0,0.0
L75C12D512G16G LATITUDE E7250,Default,0.0,0.0,26.69
L75C12DDELL,Default,0.0,0.0,0.0
L75C12DFB,Default,0.0,0.0,0.0
L75C12DFD,Default,0.0,0.0,0.0
L75C12DFK,Default,0.0,0.0,0.0
L75C12DFL,Default,0.0,0.0,0.0
L75C13D,Default,0.0,0.0,0.0
L75C13D256G16G MACBOOK A1502,Default,0.0,0.0,44.48
L75C13DDELL,Default,0.0,0.0,0.0
L75C13DFB,Default,0.0,0.0,0.0
L75C13DFD,Default,0.0,0.0,0.0
L75C13DFK,Default,0.0,0.0,0.0
L75C13DFL,Default,0.0,0.0,0.0
L75C14D,Default,0.0,0.0,0.0
L75C14D128G8G LATITUDE E7450,Default,0.0,0.0,26.69
L75C14D256G16G LATITUDE E7450,Default,0.0,0.0,26.69
L75C14D256G8G LATITUDE E7450,Default,0.0,0.0,0.0
L75C14D256G8G X1 CARBON G3,Default,0.0,0.0,0.0
L75C14DDELL,Default,0.0,0.0,0.0
L75C14DFB,Default,0.0,0.0,0.0
L75C14DFD,Default,0.0,0.0,0.0
L75C14DFK,Default,0.0,0.0,0.0
L75C14DFL,Default,0.0,0.0,0.0
L75C15D,Default,0.0,0.0,0.0
L75C15DFB,Default,0.0,0.0,0.0
L75C15DFD,Default,0.0,0.0,0.0
L75C15DFK,Default,0.0,0.0,0.0
L75C15DFL,Default,0.0,0.0,0.0
L75C15DLENO,Default,0.0,0.0,0.0
L75C16D,Default,0.0,0.0,0.0
L75C16DFB,Default,0.0,0.0,0.0
L75C16DFD,Default,0.0,0.0,0.0
L75C16DFK,Default,0.0,0.0,0.0
L75C16DFL,Default,0.0,0.0,0.0
L75C17D,Default,0.0,0.0,0.0
L75C17DFB,Default,0.0,0.0,0.0
L75C17DFD,Default,0.0,0.0,0.0
L75C17DFK,Default,0.0,0.0,0.0
L75C17DFL,Default,0.0,0.0,0.0
L75C18D,Default,0.0,0.0,0.0
L75C18DFB,Default,0.0,0.0,0.0
L75C18DFD,Default,0.0,0.0,0.0
L75C18DFK,Default,0.0,0.0,0.0
L75C18DFL,Default,0.0,0.0,0.0
L75C19D,Default,0.0,0.0,0.0
L75C19DFB,Default,0.0,0.0,0.0
L75C19DFD,Default,0.0,0.0,0.0
L75C19DFK,Default,0.0,0.0,0.0
L75C19DFL,Default,0.0,0.0,0.0
L75C20D,Default,0.0,0.0,0.0
L75C20DFB,Default,0.0,0.0,0.0
L75C20DFD,Default,0.0,0.0,0.0
L75C20DFK,Default,0.0,0.0,0.0
L75C20DFL,Default,0.0,0.0,0.0
L76C12D,Default,0.0,0.0,0.0
L76C12D0R0S LATITUDE 7280,Default,0.0,0.0,45.0
L76C12D0R256S LATITUDE 7280,Default,0.0,0.0,13.45521432
L76C12D16R0S LATITUDE 7280,Default,0.0,0.0,14.35521432
L76C12D16R256S 5270,Default,0.0,0.0,71.90285715
L76C12D16R256S 5270-B,Default,0.0,0.0,71.90285715
L76C12D16R256S 5270-C,Default,1.0,71.9,71.9
L76C12D16R256S 5270-D,Default,0.0,0.0,0.0
L76C12D16R256S 5270-E,Default,0.0,0.0,0.0
L76C12D16R256S 5270-UF,Default,0.0,0.0,71.90311145
L76C12D16R256S 5270-UF,Sharjah Warehouse1,1.0,65.0,65.0
L76C12D16R256S 5270-Ungraded,Default,4.0,287.61,71.9025
L76C12D16R256S LATITUDE 7280,Default,0.0,0.0,42.25521433
L76C12D16R512S 7270,Default,0.0,0.0,73.27
L76C12D16R512S 7270-B,Default,0.0,0.0,73.27
L76C12D16R512S 7270-C,Default,0.0,0.0,73.27
L76C12D16R512S 7270-D,Default,0.0,0.0,0.0
L76C12D16R512S 7270-E,Default,0.0,0.0,0.0
L76C12D16R512S 7270-UF,Default,0.0,0.0,73.85521432
L76C12D16R512S 7270-UF,Sharjah Warehouse1,1.0,65.0,65.0
L76C12D16R512S 7270-Ungraded,Default,1.0,73.27,73.27
L76C12D16R512S 820G3,Default,0.0,0.0,94.2852143
L76C12D16R512S 820G3-B,Default,0.0,0.0,94.2852143
L76C12D16R512S 820G3-C,Default,0.0,0.0,94.2852143
L76C12D16R512S 820G3-D,Default,0.0,0.0,0.0
L76C12D16R512S 820G3-E,Default,0.0,0.0,0.0
L76C12D16R512S 820G3-UF,Default,0.0,0.0,94.28521432
L76C12D16R512S 820G3-Ungraded,Default,0.0,0.0,94.2852143
L76C12D16R512S10W 820G3,Default,0.0,0.0,0.0
L76C12D256G16G LATITUDE 7280,Default,0.0,0.0,0.0
L76C12D256G8G LATITUDE E7270,Default,0.0,0.0,40.03
L76C12D256G8G SURFACE PRO 4,Default,0.0,0.0,0.0
L76C12D32R512S 820G3,Default,0.0,0.0,88.6806308
L76C12D32R512S 820G3-B,Default,0.0,0.0,88.6806308
L76C12D32R512S 820G3-C,Default,0.0,0.0,88.6806308
L76C12D32R512S 820G3-D,Default,0.0,0.0,0.0
L76C12D32R512S 820G3-E,Default,0.0,0.0,0.0
L76C12D32R512S 820G3-UF,Default,0.0,0.0,91.97271432
L76C12D32R512S 820G3-Ungraded,Default,0.0,0.0,88.6806308
L76C12D32R512S LATITUDE 7480,Default,0.0,0.0,13.45521432
L76C12D512G8G LATITUDE E7270,Default,0.0,0.0,40.03
L76C12D8R256 7270,Default,0.0,0.0,12.55521432
L76C12D8R256 7270-B,Default,0.0,0.0,12.55521432
L76C12D8R256 7270-C,Default,0.0,0.0,12.55521432
L76C12D8R256 7270-D,Default,0.0,0.0,0.0
L76C12D8R256 7270-E,Default,0.0,0.0,0.0
L76C12D8R256 7270-UF,Default,0.0,0.0,0.0
L76C12D8R256 7270-Ungraded,Default,0.0,0.0,12.55521432
L76C12D8R256S 3590,Default,0.0,0.0,0.0
L76C12D8R256S 3590-B,Default,0.0,0.0,0.0
L76C12D8R256S 3590-C,Default,0.0,0.0,0.0
L76C12D8R256S 3590-D,Default,0.0,0.0,0.0
L76C12D8R256S 3590-E,Default,0.0,0.0,0.0
L76C12D8R256S 3590-UF,Default,0.0,0.0,0.0
L76C12D8R256S 3590-Ungraded,Default,0.0,0.0,0.0
L76C12D8R256S 5270,Default,0.0,0.0,79.3
L76C12D8R256S 5270-B,Default,1.0,77.28,77.28
L76C12D8R256S 5270-C,Default,0.0,0.0,79.3
L76C12D8R256S 5270-D,Default,0.0,0.0,0.0
L76C12D8R256S 5270-E,Default,0.0,0.0,0.0
L76C12D8R256S 5270-UF,Default,0.0,0.0,64.72019511
L76C12D8R256S 5270-Ungraded,Default,1.0,79.3,79.3
L76C12D8R256S 7270,Default,0.0,0.0,104.175
L76C12D8R256S 7270-B,Default,0.0,0.0,104.175
L76C12D8R256S 7270-C,Default,0.0,0.0,104.175
L76C12D8R256S 7270-D,Default,0.0,0.0,0.0
L76C12D8R256S 7270-E,Default,0.0,0.0,0.0
L76C12D8R256S 7270-UF,Default,0.0,0.0,167.857143
L76C12D8R256S 7270-Ungraded,Default,1.0,104.18,104.18
L76C12D8R256S 7280,Default,0.0,0.0,79.5275
L76C12D8R256S 7280-B,Default,0.0,0.0,79.5262599
L76C12D8R256S 7280-C,Default,0.0,0.0,79.5275
L76C12D8R256S 7280-C,UK Shop,1.0,79.53,79.53
L76C12D8R256S 7280-D,Default,0.0,0.0,0.0
L76C12D8R256S 7280-E,Default,0.0,0.0,0.0
L76C12D8R256S 7280-UF,Default,0.0,0.0,73.08021433
L76C12D8R256S 7280-UF,Sharjah Warehouse1,4.0,260.0,65.0
L76C12D8R256S 7280-Ungraded,Default,1.0,79.53,79.53
L76C12D8R256S 820G3,Default,0.0,0.0,76.09
L76C12D8R256S 820G3-B,Default,0.0,0.0,76.09
L76C12D8R256S 820G3-C,Default,0.0,0.0,76.09
L76C12D8R256S 820G3-D,Default,0.0,0.0,0.0
L76C12D8R256S 820G3-E,Default,0.0,0.0,0.0
L76C12D8R256S 820G3-UF,Default,0.0,0.0,0.0
L76C12D8R256S 820G3-Ungraded,Default,0.0,0.0,76.09
L76C12D8R256S LATITUDE 7280,Default,0.0,0.0,15.25521432
L76C12D8R256S10W 3590,Default,0.0,0.0,0.0
L76C12D8R256S10W 7270,Default,0.0,0.0,0.0
L76C12D8R256S10W 7280,Default,0.0,0.0,0.0
L76C12DDELL,Default,0.0,0.0,0.0
L76C12DFB,Default,0.0,0.0,0.0
L76C12DFD,Default,0.0,0.0,0.0
L76C12DFDHP,Default,0.0,0.0,0.0
L76C12DFK,Default,0.0,0.0,0.0
L76C12DFL,Default,0.0,0.0,0.0
L76C12DHP,Default,0.0,0.0,0.0
L76C12DLENO,Default,0.0,0.0,0.0
L76C13D,Default,0.0,0.0,0.0
L76C13D128G16G LATITUDE 7380,Default,0.0,0.0,0.0
L76C13D16R512S 5470,Default,0.0,0.0,0.0
L76C13D16R512S 5470-B,Default,0.0,0.0,0.0
L76C13D16R512S 5470-C,Default,0.0,0.0,0.0
L76C13D16R512S 5470-D,Default,0.0,0.0,0.0
L76C13D16R512S 5470-E,Default,0.0,0.0,0.0
L76C13D16R512S 5470-UF,Default,0.0,0.0,0.0
L76C13D16R512S 5470-Ungraded,Default,0.0,0.0,0.0
L76C13D16R512S 7300,Default,0.0,0.0,12.55521432
L76C13D16R512S 7300-B,Default,0.0,0.0,12.55521432
L76C13D16R512S 7300-C,Default,0.0,0.0,12.55521432
L76C13D16R512S 7300-D,Default,0.0,0.0,0.0
L76C13D16R512S 7300-E,Default,0.0,0.0,0.0
L76C13D16R512S 7300-UF,Default,0.0,0.0,0.0
L76C13D16R512S 7300-Ungraded,Default,0.0,0.0,12.55521432
L76C13D16R512S 7390,Default,0.0,0.0,0.0
L76C13D16R512S 7390-B,Default,0.0,0.0,0.0
L76C13D16R512S 7390-C,Default,0.0,0.0,0.0
L76C13D16R512S 7390-D,Default,0.0,0.0,0.0
L76C13D16R512S 7390-E,Default,0.0,0.0,0.0
L76C13D16R512S 7390-UF,Default,0.0,0.0,0.0
L76C13D16R512S 7390-Ungraded,Default,0.0,0.0,0.0
L76C13D16R512S10W 5470,Default,0.0,0.0,0.0
L76C13D256G8G PORTEGE Z30-C,Default,0.0,0.0,0.0
L76C13D500G16G MACBOOK A1706,Default,0.0,0.0,126.77
L76C13D512G16G SURFACE BOOK,Default,0.0,0.0,0.0
L76C13DDELL,Default,0.0,0.0,0.0
L76C13DFB,Default,0.0,0.0,0.0
L76C13DFD,Default,0.0,0.0,0.0
L76C13DFK,Default,0.0,0.0,0.0
L76C13DFL,Default,0.0,0.0,0.0
L76C14D,Default,0.0,0.0,0.0
L76C14D0G16G 5480,Default,0.0,0.0,0.0
L76C14D16R0S LATITUDE 7480,Default,0.0,0.0,55.0
L76C14D16R256S 5470,Default,0.0,0.0,74.72021433
L76C14D16R256S 5470-B,Default,0.0,0.0,74.72021433
L76C14D16R256S 5470-C,Default,0.0,0.0,74.72021433
L76C14D16R256S 5470-D,Default,0.0,0.0,0.0
L76C14D16R256S 5470-E,Default,0.0,0.0,0.0
L76C14D16R256S 5470-UF,Default,0.0,0.0,0.0
L76C14D16R256S 5470-Ungraded,Default,0.0,0.0,74.72021433
L76C14D16R256S 5480,Default,0.0,0.0,0.0
L76C14D16R256S 5480-B,Default,0.0,0.0,0.0
L76C14D16R256S 5480-C,Default,0.0,0.0,0.0
L76C14D16R256S 5480-D,Default,0.0,0.0,0.0
L76C14D16R256S 5480-E,Default,0.0,0.0,0.0
L76C14D16R256S 5480-UF,Default,0.0,0.0,0.0
L76C14D16R256S 5480-Ungraded,Default,0.0,0.0,0.0
L76C14D16R256S 5490,Default,0.0,0.0,0.0
L76C14D16R256S 5490-B,Default,0.0,0.0,0.0
L76C14D16R256S 5490-C,Default,0.0,0.0,0.0
L76C14D16R256S 5490-D,Default,0.0,0.0,0.0
L76C14D16R256S 5490-E,Default,0.0,0.0,0.0
L76C14D16R256S 5490-UF,Default,0.0,0.0,0.0
L76C14D16R256S 5490-Ungraded,Default,0.0,0.0,0.0
L76C14D16R256S 7470,Default,0.0,0.0,62.44
L76C14D16R256S 7470-B,Default,0.0,0.0,62.44
L76C14D16R256S 7470-C,Default,0.0,0.0,62.44
L76C14D16R256S 7470-D,Default,0.0,0.0,0.0
L76C14D16R256S 7470-E,Default,0.0,0.0,0.0
L76C14D16R256S 7470-UF,Default,0.0,0.0,0.0
L76C14D16R256S 7470-Ungraded,Default,0.0,0.0,62.44
L76C14D16R256S 840G3,Default,0.0,0.0,83.24
L76C14D16R256S 840G3-B,Default,0.0,0.0,83.24
L76C14D16R256S 840G3-C,Default,0.0,0.0,83.24
L76C14D16R256S 840G3-D,Default,0.0,0.0,0.0
L76C14D16R256S 840G3-E,Default,0.0,0.0,0.0
L76C14D16R256S 840G3-UF,Default,0.0,0.0,83.24
L76C14D16R256S 840G3-Ungraded,Default,0.0,0.0,83.24
L76C14D16R256S LATITUDE 7480,Default,0.0,0.0,13.45521432
L76C14D16R512S 5470,Default,0.0,0.0,86.4535
L76C14D16R512S 5470-B,Default,0.0,0.0,86.4535
L76C14D16R512S 5470-C,Default,0.0,0.0,86.4535
L76C14D16R512S 5470-D,Default,0.0,0.0,0.0
L76C14D16R512S 5470-E,Default,0.0,0.0,0.0
L76C14D16R512S 5470-UF,Default,0.0,0.0,0.0
L76C14D16R512S 5470-Ungraded,Default,0.0,0.0,86.4535
L76C14D16R512S 5590,Default,0.0,0.0,0.0
L76C14D16R512S 5590-B,Default,0.0,0.0,0.0
L76C14D16R512S 5590-C,Default,0.0,0.0,0.0
L76C14D16R512S 5590-D,Default,0.0,0.0,0.0
L76C14D16R512S 5590-E,Default,0.0,0.0,0.0
