ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"Desktop-Scrap","Scrap Desktop","SCRAPPED BY account@drmem.com","Default","13/05/2025 08:00:22","-225","-149.614882944962"
"D-SAL-LAP","GRADE D LAPTOPS  6TH+ GEN COMPLETE","Order 579991 ref: D1305251128","Default","13/05/2025 08:12:15","-39","-933.268326416357"
"GRADE B WORKING LAPTOPS","6TH GEN+ (IN UNIT)","Order 579991 ref: D1305251128","Default","13/05/2025 08:12:15","-50","-2110.94123958334"
"E-SAL-LAP","GRADE E LAPTOPS  6TH+ GEN INCOMPLETE","Order 579991 ref: D1305251128","Default","13/05/2025 08:12:15","-10","-75.1865601757818"
"P1TBHDD","P1TBHDD 1TB HDD for GPC USE ONLY","Order 580025 ref: bios unlock","Default","13/05/2025 08:20:11","-84","-840"
"DX4GDDR4E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-145","-172.5"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-400","-3774.94791679554"
"LX16GDDR4E-U","Laptop Memory Ram 16GB DDR4 ECC","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-126","-700.064674792791"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-79","-172.836111481989"
"SX4GDDR4-U 1RX8","IC on board Server Memory Ram 4GB DDR4 1RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-336","-258.086118"
"SX8GDDR3-U AFR/mfr","Server 8G DDR3 desktop AFR/MFR","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-224","-178.233842414054"
"SX16GDDR4-U 2RX8","IC on board Server Memory Ram 16GB DDR4 2RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-580","-1686.11161822482"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-320","-166.73225683885"
"DX8GDDR4E-U 1RX8","Desktop Memory Ram 8GB DDR4 ECC 1RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-300","-1458.429134"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-352","-373.239080366731"
"DX8GDDR3E-UF","IC on board Desktop Memory Ram 8GB DDR3 ECC","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-338","-73.8481564508134"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-1015","-2451.51316564676"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-580","-803.878740685331"
"SX16GDDR3-U BFR","Server 16G DDR3 desktop BFR","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-440","-777.176917106897"
"SX4GDDR3-U 1rx8","IC on board Server Memory Ram 4GB DDR3 1RX8","Added to Transfer WT18413052025074704","Default","13/05/2025 08:22:33","-331","-184.570480543217"
"SX8GDDR3-U AFR/mfr","Server 8G DDR3 desktop AFR/MFR","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX4GDDR4-U 1RX8","IC on board Server Memory Ram 4GB DDR4 1RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX8GDDR3E-UF","IC on board Desktop Memory Ram 8GB DDR3 ECC","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX16GDDR3-U BFR","Server 16G DDR3 desktop BFR","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX4GDDR3-U 1rx8","IC on board Server Memory Ram 4GB DDR3 1RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX4GDDR4E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"LX16GDDR4E-U","Laptop Memory Ram 16GB DDR4 ECC","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"DX8GDDR4E-U 1RX8","Desktop Memory Ram 8GB DDR4 ECC 1RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX16GDDR4-U 2RX8","IC on board Server Memory Ram 16GB DDR4 2RX8","Due from Transfer WT18413052025074704","UK-Reballing","13/05/2025 08:22:33","0","0"
"SX8GDDR3-U AFR/mfr","Server 8G DDR3 desktop AFR/MFR","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","224","178.233842414052"
"SX4GDDR4-U 1RX8","IC on board Server Memory Ram 4GB DDR4 1RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","336","258.086118"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","320","166.73225683885"
"LX16GDDR4E-U","Laptop Memory Ram 16GB DDR4 ECC","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","129","716.732881335477"
"DX16GDDR4E-U","Desktop Memory Ram 16GB DDR4 ECC","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","400","3774.94791679422"
"DX4GDDR4E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","145","172.5"
"DX8GDDR4E-U","Desktop Memory Ram 8GB DDR4 ECC","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","79","172.836111481928"
"SX16GDDR4-U 2RX8","IC on board Server Memory Ram 16GB DDR4 2RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","580","1686.11161822482"
"SX8GDDR4-U 2RX8","IC on board Server Memory Ram 8GB DDR4 2RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","352","373.239080366577"
"DX8GDDR4E-U 1RX8","Desktop Memory Ram 8GB DDR4 ECC 1RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","300","1458.429134"
"SX16GDDR3-U BFR","Server 16G DDR3 desktop BFR","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","440","777.176917106109"
"DX8GDDR3E-UF","IC on board Desktop Memory Ram 8GB DDR3 ECC","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","338","73.8481564507339"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","1015","2451.51316564531"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","580","803.878740684931"
"SX4GDDR3-U 1rx8","IC on board Server Memory Ram 4GB DDR3 1RX8","Stock received from transfer: WT18413052025074704","UK-Reballing","13/05/2025 08:26:28","331","184.570480543217"
"L510C13D16R512S 830G7-C","L510C13D16R512S 830G7","SCRAPPED BY tom@drmem.com","Default","13/05/2025 09:13:19","-2","-230.1138"
"SCRAP-RAM-NONMETAL","Scrap Ram Non-Metal (Unshielded)","PO PO-4760 purchase item line update UserName: account@drmem.com","Default","13/05/2025 09:17:48","0","-1.45519152283669E-11"
"660093-001","HP FBWC Cache Battery SmartArray P222 P420 P421 P822 660093-001 654873-003","Order 580028 ref: 08-13073-40859","Default","13/05/2025 09:18:20","-3","-0.78225"
"L510C13D16R512S 830G7-C","L510C13D16R512S 830G7","SCRAPPED BY arturas@drmem.com","Default","13/05/2025 09:23:51","-1","-115.0569"
"DX8GDDR4T2400","NEW XUM 8GB 1x8GB DDR4 PC4-19200 2400MHz 1.2V 288-Pin Desktop PC Memory Ram","Added to transfer WT42713052025092509. Username : alfred@drmem.com","Default","13/05/2025 09:25:28","-100","-813.404269073981"
"DX8GDDR4T2400","NEW XUM 8GB 1x8GB DDR4 PC4-19200 2400MHz 1.2V 288-Pin Desktop PC Memory Ram","Adjust Stock Item Due Level Username : alfred@drmem.com","Gaming PC & Laptops","13/05/2025 09:25:28","0","0"
"DX8GDDR4T2400","NEW XUM 8GB 1x8GB DDR4 PC4-19200 2400MHz 1.2V 288-Pin Desktop PC Memory Ram","Stock received from transfer WT42713052025092509. Username : alfred@drmem.com","Gaming PC & Laptops","13/05/2025 09:25:38","100","813.404269073979"
"DX8GDDR4T2400","NEW XUM 8GB 1x8GB DDR4 PC4-19200 2400MHz 1.2V 288-Pin Desktop PC Memory Ram","Adjust Stock Item Due Level Username : alfred@drmem.com","Gaming PC & Laptops","13/05/2025 09:25:38","0","0"
"misc","misc","PO PO-4569-2 purchase item line update UserName: pybillchan@gmail.com","Default","13/05/2025 09:48:29","0","0"
"D-SAL-LAP","GRADE D LAPTOPS  6TH+ GEN COMPLETE","PO PO-4743, new item added to PO UserName: nour@drmem.com","Default","13/05/2025 10:25:34","0","0"
"E-SAL-LAP","GRADE E LAPTOPS  6TH+ GEN INCOMPLETE","PO PO-4743, new item added to PO UserName: nour@drmem.com","Default","13/05/2025 10:25:34","0","0"
"F-SAL-LAP","GRADE F LAPTOPS  4/5TH GEN COMPLETE","PO PO-4743, new item added to PO UserName: nour@drmem.com","Default","13/05/2025 10:25:34","0","0"
"Laptop-Scrap","Scrap Laptop for repair (KG)","PO PO-4743, new item added to PO UserName: nour@drmem.com","Default","13/05/2025 10:25:34","0","0"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","PO PO-XUM-110425, new item added to PO UserName: alfred@drmem.com","Default","13/05/2025 10:50:32","0","0"
"LX2GDDR2-U","Laptop Memory Ram 2GB DDR2","PO PO-XUM-110425, new item added to PO UserName: alfred@drmem.com","Default","13/05/2025 10:50:32","0","0"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-XUM-110425 purchase item line update UserName: alfred@drmem.com","Default","13/05/2025 10:50:32","0","0"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","PO PO-XUM-110425 delivered 142 alfred@drmem.com","Default","13/05/2025 10:50:37","142","319.5"
"LX2GDDR2-U","Laptop Memory Ram 2GB DDR2","PO PO-XUM-110425 delivered 17 alfred@drmem.com","Default","13/05/2025 10:50:38","17","3.4"
"LX4GDDR3-U","Laptop Memory Ram 4GB DDR3","PO PO-XUM-110425 delivered 194 alfred@drmem.com","Default","13/05/2025 10:50:40","194","77.5999999999999"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","PO PO-XUM-110425, new item added to PO UserName: alfred@drmem.com","Default","13/05/2025 11:00:56","0","0"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","PO PO-XUM-110425 delivered 128 alfred@drmem.com","Default","13/05/2025 11:01:03","128","192"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-XUM-110425 purchase item line update UserName: alfred@drmem.com","Default","13/05/2025 11:01:30","0","0"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","PO PO-XUM-110425 delivered 441 alfred@drmem.com","Default","13/05/2025 11:01:33","441","1764"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-XUM-110425, new item added to PO UserName: alfred@drmem.com","Default","13/05/2025 11:01:57","0","0"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-XUM-110425 purchase item line update UserName: alfred@drmem.com","Default","13/05/2025 11:02:12","0","0"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","PO PO-XUM-110425 delivered 70 alfred@drmem.com","Default","13/05/2025 11:02:14","70","560"
"misc","misc","PO PO-XUM-110425 purchase item line update UserName: alfred@drmem.com","Default","13/05/2025 11:31:13","0","0"
"LX16GDDR4AA3200","16GB DDR4 3200 MHZ PC4 25600 Memory RAM Laptop SODIMM 1.2V 260 P Lot","PO PO13052537249 to OPEN. Due 523 UserName: pandi@drmem.com","UK-Reballing","13/05/2025 12:08:26","0","0"
"LX16GDDR4AA3200","16GB DDR4 3200 MHZ PC4 25600 Memory RAM Laptop SODIMM 1.2V 260 P Lot","PO PO13052537249 delivered 523 pandi@drmem.com","UK-Reballing","13/05/2025 12:08:36","523","5815.76"
"LX16GDDR4AA3200","16GB DDR4 3200 MHZ PC4 25600 Memory RAM Laptop SODIMM 1.2V 260 P Lot","Added to Transfer WT29413052025120946","UK-Reballing","13/05/2025 12:10:27","-1250","-14076.3661875082"
"LX16GDDR4AA3200","16GB DDR4 3200 MHZ PC4 25600 Memory RAM Laptop SODIMM 1.2V 260 P Lot","Due from Transfer WT29413052025120946","Default","13/05/2025 12:10:27","0","0"
"LX16GDDR4AA3200","16GB DDR4 3200 MHZ PC4 25600 Memory RAM Laptop SODIMM 1.2V 260 P Lot","Stock received from transfer: WT29413052025120946","Default","13/05/2025 12:10:55","1250","14076.366187507"
"P1TBHDD","P1TBHDD 1TB HDD for GPC USE ONLY","Order 579952 ref: D1205252738","Default","13/05/2025 12:17:51","-420","-4200"
"HX512GSSDM2-U","512GB M.2 SSD 90-100% Health","SCRAPPED BY account@drmem.com","Default","13/05/2025 12:29:46","-29","-346.621196967694"
"HX256GSSDM2-U","256GB M.2 SSD 90-100% Health","SCRAPPED BY account@drmem.com","Default","13/05/2025 12:29:58","-5","-33.2592436831928"
"HX1TSSDM2-U","1TB SSD M2 USED","SCRAPPED BY account@drmem.com","Default","13/05/2025 12:30:06","-2","-34.0868473333333"
"HX1TSSDM2PCIE-U","1TB PCIE M2 SSD USED","SCRAPPED BY account@drmem.com","Default","13/05/2025 12:30:16","-1","-21.3005490406929"
"H510M-HDV/M.2","H510M-HDV/M.2 Motherboard","Order 580041 ref: REPAIR","Gaming PC & Laptops","13/05/2025 12:44:08","-1","-42.4000000000005"
"PSU-500W","500W to 600W + PSU","SCRAPPED BY matt@drmem.com","Default","13/05/2025 12:45:53","-1","-14.1471421923943"
"Dell-T3620","Dell Precision Tower 3620 Intel i7 7700k 4.20Ghz 32GB RAM 512GB M.2 P4000 Win10","Order 580036 ref: 12-13068-77384","Default","13/05/2025 13:16:29","-1","0"
"HX16GSSDM2-U-LH","16GB SSD M2 LOW HEALTH USED","PO PO-4728 purchase item line update UserName: account@drmem.com","Default","13/05/2025 13:17:24","0","-2.22044604925031E-16"
"DX4GDDR3E-U 1RX8","Desktop Memory Ram 4GB DDR3 ECC 1RX8","PO PO-4730-2 delivered 47 pybillchan@gmail.com","Default","13/05/2025 13:18:22","47","23.5"
"SX4GDDR3-U 1rx8","IC on board Server Memory Ram 4GB DDR3 1RX8","PO PO-4730-2 delivered 43 pybillchan@gmail.com","Default","13/05/2025 13:18:24","43","12.9"
"DX8GDDR3E-U","Desktop Memory Ram 8GB DDR3 ECC","PO PO-4730-2 delivered 364 pybillchan@gmail.com","Default","13/05/2025 13:18:26","364","218.4"
"E5-2699-AV4","LGA2011-3 Intel Xeon E5 2699AV4 SR30Y 22Cores 55MB Cache 3.60GHz Max Frequency","Order 580064 ref: D1305251501","Default","13/05/2025 13:21:11","-2","-120.079231179487"
"HX7.68TSSDSASPCIE-U-LH","7.68TB SAS SSD PCIE USED - Low Health","PO PO-4728 delivered 1 account@drmem.com","Default","13/05/2025 13:22:54","1","115.796096"
"HX400GSSDSAS-U-80","400GB SAS SSD 80%-89%","PO PO-4728 delivered 23 account@drmem.com","Default","13/05/2025 13:22:56","23","184.952108"
"HX3.8TSSDSAS-U-LH","HX3.8TSSDSAS-U-LH","PO PO-4728 delivered 13 account@drmem.com","Default","13/05/2025 13:23:08","13","744.834259"
"HX2TSSDM2PCIE-U-LH","2TB SSD M2 PCIE LOW HEALTH USED","PO PO-4728 delivered 4 account@drmem.com","Default","13/05/2025 13:23:09","4","120.620932"
"HX3.84TSSDSAS-U-LH","HX3.84TSSDSAS-U-LH","PO PO-4728 delivered 42 account@drmem.com","Default","13/05/2025 13:23:13","42","2431.718016"
"HA33TBWD","Western Digital 3TB 3.5"" SATA HDD","Order 579999 ref: 12-13066-30252","Default","13/05/2025 13:23:15","-1","-14.2920906679691"
"HA32TB","2TB 3.5"" SATA HDD","Order 579984 ref: 18-13057-40961","Default","13/05/2025 13:23:15","-1","-11.3345304344539"
"HA3750WD","Western Digital 750GB 3.5"" SATA HDD","Order 579998 ref: 07-13072-52676","Default","13/05/2025 13:23:16","-1","-1"
"HA31TB","1TB 3.5 SATA HDD, Hard Drive 5600 - 7200 RPM Storage for Desktop CCTV DVR","Order 580001 ref: 20-13056-17432","Default","13/05/2025 13:23:16","-1","-7.99473313250428"
"HX1.6TSSDSAS-U-LH","1.6TB SAS SSD USED LOW HEALTH","PO PO-4728 delivered 15 account@drmem.com","Default","13/05/2025 13:23:24","15","361.862805"
"HX1.92TSSDSAS-U-LH","1.92TB SAS SSD LOW HEALTH","PO PO-4728 delivered 5 account@drmem.com","Default","13/05/2025 13:23:26","5","144.74512"
"HX400GSSDSAS-U-LH","400GB SAS SSD LOW HEALTH","PO PO-4728 delivered 1 account@drmem.com","Default","13/05/2025 13:23:47","1","6.031047"
"HX480GSSDSAS-U-LH","480GB SAS SSD USED LOW HEALTH","PO PO-4728 delivered 2 account@drmem.com","Default","13/05/2025 13:23:49","2","14.474512"
"HX800GSSDSAS-U-LH","HX800GSSDSAS-U-LH","PO PO-4728 delivered 8 account@drmem.com","Default","13/05/2025 13:23:53","8","96.496744"
"HX200GSSDSAS-U-LH","200GB SAS SSD USED LOW HEALTH","PO PO-4728 delivered 2 account@drmem.com","Default","13/05/2025 13:24:10","2","6.031046"
"HX3.84TSSDSATA3-U-LH","3.84TB SSD SATA3  USED LOW HEALTH","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.19999999981246E-05"
"HX1.92TSSDSATA3-U-LH","1.92TB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","4.2000000007647E-05"
"HX1TSSDM2-U-LH","1TB SSD M2 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","2.99999999953116E-06"
"HX1TSSDSATA3-U-LH","1TB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.19999999981246E-05"
"HX1TSSDSATA3-U-LH","1TB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","9.99999997475243E-07"
"HX960GSSDSATA3-U-LH","960GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","0.000245999999606283"
"HX600GSSDSATA3-U-LH","600GB SATA SSD USED LOW HEALTH","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","4.00000000411183E-06"
"HX525GSSDSATA3-U-LH","HX525GSSDSATA3-U-LH","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.00000000013978E-06"
"HX512GSSDSATA3-U-LH","512GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","2.00000000205591E-06"
"HX512GSSDM2PCIE-U-LH","512GB SSD M2 PCIE LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.4000000007286E-05"
"HX512GSSDM2-U-LH","512GB SSD M2 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","7.00000000364298E-06"
"HX500GSSDSATA3-U-LH","500GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.99999999921374E-05"
"HX500GSSDSATA3-U-LH","500GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.99999999495049E-06"
"HX480GSSDSATA3-U-LH","480GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","6.09999999596766E-05"
"HX480GSSDSATA3-U-LH","480GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","5.99999998485146E-06"
"HX360GSSDM2PCIE-U-LH","360GB SSD M2 PCIE USED LOW HEALTH","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:49","0","1.10000000077548E-05"
"HX256GSSDSATA3-U-LH","256GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:50","0","4.30000000051223E-05"
"HX800GSSDSATA3-U-LH","800GB SSDSATA3 LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:50","0","5.69999999697757E-05"
"HX256GSSDMSATA-U-LH","256GB SSD MSATA LOW HEALTH USED","PO PO-4728 modified, unitcost readjusted UserName: account@drmem.com","Default","13/05/2025 13:24:50","0","3.00000000308387E-06"
